time_s,request_rate_rps,avg_service_time_ms,pool_size,p99_ms,cpu_usage_pct,heap_used_pct,queue_length
1556,1031,1839.995426,117,2272.703087,78.54703971,41.9946012,39.90441471
1557,1041,2392.920352,117,2045.489523,76.8872137,40.92640609,41.07626962
1558,1073,1679.274269,117,2276.827748,75.24795227,41.35170199,44.38294672
1559,980,1907.444518,117,2187.17057,74.66720344,41.29478525,42.48730933
1560,1600,2168.961424,117,2249.640461,85.32354649,41.95158539,70.76504791
1561,1062,1641.230903,49,2195.755777,88.60021479,38.56163974,181.5245442
1562,961,1714.985984,49,2575.93453,86.76326426,38.60692859,185.1736694
1563,970,1995.305458,49,2920.901738,86.168515,40.48002842,193.8552589
1564,1014,2433.148335,49,2984.510099,87.38907087,39.49466524,204.471367
1565,1010,1931.16163,49,2791.14503,87.06663651,39.21537622,189.6498129
1566,1009,2319.054434,49,2982.058719,89.44018564,38.46715783,206.4671445
1567,988,1919.565881,49,2720.895838,86.43520884,39.36199586,191.5530228
1568,983,2074.162413,49,2784.962559,87.85279795,38.43745511,191.5731507
1569,1011,2117.830161,49,2959.208818,88.50062793,39.23993428,198.3898426
1570,1594,2256.563774,49,2754.806871,88.52395905,39.70950366,192.2602512
1571,1016,2124.853025,49,3015.270427,90.40843702,40.17449193,208.1732635
1572,1044,2057.416822,49,3405.389179,87.8205306,38.39557993,203.488438
1573,1013,1853.937032,49,2908.750578,88.77488181,39.59618709,193.3345738
1574,954,1846.366509,49,2909.371226,86.58417476,38.1859223,188.8192452
1575,1009,1752.863749,49,2767.526584,87.30006343,39.88492914,176.9158088
1576,1008,2278.205285,49,2857.119205,88.32023956,39.01595944,200.0955007
1577,1033,2451.714985,49,2917.506416,86.52033279,38.29917561,202.9069412
1578,1031,1989.920874,49,2799.80602,90.02553062,38.80748716,190.7967323
1579,979,1294.340205,49,471.7596874,81.06950503,34.93855329,134.2108257
1580,1641,1742.148786,49,2781.492745,89.52147584,41.30627996,192.1123479
1581,986,1987.361341,85,2912.053777,83.380225,40.61856577,105.2843401
1582,975,2079.130767,85,2670.565759,81.69704511,40.23456416,111.7098198
1583,981,1708.41549,85,2383.229222,78.6149026,40.32804195,85.7181288
1584,982,1833.155073,85,2390.868208,80.31956456,40.55509432,96.34473472
1585,983,1793.518959,85,2352.481096,77.06517093,40.52700351,92.06219235
1586,964,2821.88986,85,2748.459173,76.61813964,40.14019967,116.7394628
1587,1043,1765.531776,85,2441.92189,80.49386918,39.37954125,100.0453457
1588,971,1752.054107,85,2352.983371,78.17576546,40.39392138,88.15994711
1589,1045,1743.366451,85,2327.064388,79.45943142,41.1424084,90.81122608
1590,1568,1956.540047,85,2345.725679,84.18308057,42.04430458,114.0771309
1591,971,2067.038417,85,2713.12946,84.46707408,39.48046771,110.0795863
1592,989,1475.368588,85,2256.097678,78.79039955,41.2090934,85.90438145
1593,987,2439.498698,85,2371.752505,82.82601532,39.40165363,109.8985163
1594,981,1523.547989,85,2071.894797,75.08911967,41.18825784,90.39143564
1595,1029,1890.075272,85,2461.547155,81.73074126,39.94753341,103.2307952
1596,983,1781.329667,85,2272.088622,77.26478394,39.87566355,89.88028275
1597,979,1830.464495,85,2303.395233,79.43169973,40.30609765,95.78216366
1598,1023,2132.893385,85,2650.369076,81.82385154,40.288829,111.5043596
1599,993,1612.683443,85,2120.913784,76.06552089,40.48218961,86.62643944
1600,1559,2127.152846,85,2524.792694,88.39748818,41.87896184,118.0041222
1601,986,2303.619423,61,3050.145584,87.55449674,40.96183813,182.7465642
1602,1010,1855.647461,61,3067.342118,89.93273654,39.83150796,162.6814644
1603,950,2317.169531,61,2712.332131,86.20798993,40.01138041,175.3192527
1604,1024,1677.526438,61,2533.236772,86.54206415,38.36351215,148.4289457
1605,981,1960.650976,61,2673.848955,86.33564366,39.4996823,168.9372999
1606,1044,1755.210317,61,2728.444625,86.19033473,38.51693507,144.1308176
1607,1007,1990.906504,61,2787.969397,86.90661731,38.4916302,168.1314891
1608,936,1606.697129,61,1971.797034,81.4377046,38.20608707,146.0333134
1609,984,2200.552848,61,2777.953639,85.31989203,39.83308789,175.3708853
1610,1593,1848.010081,61,2656.094673,86.21131667,41.68209287,165.8368825
1611,1041,1969.914117,61,2893.93455,86.57358362,39.45521406,175.7243798
1612,1038,2121.378439,61,2955.822545,92.48304607,39.64563406,176.0127582
1613,1022,1985.876908,61,2922.091254,88.44085651,39.11865138,164.0987333
1614,1061,2101.440841,61,2661.299479,83.77791464,39.73484065,169.4835254
1615,1013,1636.73515,61,2357.651803,84.9616787,39.80826694,146.9101433
1616,1038,1879.445689,61,2829.099879,86.89870676,38.81076664,156.0168609
1617,1033,2110.392191,61,2664.132734,87.82325173,39.38657997,170.4164379
1618,1085,1745.383653,61,2505.880175,83.96533525,39.91158958,157.9734598
1619,1020,1996.115457,61,2723.012869,83.33946304,40.15957263,158.4824029
1620,1678,1950.304238,61,2509.234728,85.94733311,42.39955426,181.0877067
1621,1007,1942.718445,73,2499.509008,87.87228817,39.09673007,139.3734103
1622,976,2723.070462,73,2699.497796,85.10909511,39.03748905,158.3892104
1623,1030,1460.673195,73,1710.797899,84.52603353,38.38729784,132.0817588
1624,971,1981.828708,73,2536.300699,83.8242884,40.12559555,139.2807556
1625,1038,2042.456783,73,2577.443604,86.07468034,39.45155559,134.5962414
1626,949,2375.232323,73,2587.357175,86.44307273,40.26134581,154.55896
1627,976,2079.618034,73,2598.935312,85.95964803,39.98656278,133.5860085
1628,982,1921.450389,73,2659.87828,86.02937506,39.07195491,125.6263511
1629,947,2561.606635,73,2685.79894,87.40710931,39.57425442,144.5817092
1630,1594,1983.371871,73,2562.21455,84.47789688,41.89338229,144.0470741
1631,997,1905.036571,73,2707.811117,87.08330546,39.16680134,141.5796782
1632,977,1943.558641,73,2759.679816,87.65054373,39.43901312,142.2024938
1633,1058,2328.627944,73,2507.113608,87.18294965,39.57895424,142.0001758
1634,948,1937.371462,73,2542.5472,86.16821003,39.69386969,126.2853137
1635,935,1338.469748,73,672.2297073,72.15576585,37.51922705,104.8156296
1636,1001,1853.78882,73,2600.020771,84.73683646,39.34349863,128.7567244
1637,1015,2328.873528,73,2577.832546,86.95495464,38.76627787,143.0546965
1638,1017,2007.594642,73,2787.422296,86.22520905,39.65479768,136.8862076
1639,1029,2068.033234,73,2766.622108,87.70237784,39.9627195,131.7392178
1640,1624,1724.585996,73,2408.063684,84.62076944,42.12267265,151.8536108
1641,947,1967.863865,89,2589.221525,78.70542413,40.83681094,95.21330123
1642,1060,1947.194951,89,2390.508705,81.08031717,41.29929873,89.21514871
1643,1002,2352.919599,89,2375.82199,79.84082837,39.64790116,97.1039618
1644,1082,2150.414284,89,2585.90488,81.5698659,40.21630158,100.4334316
1645,986,1785.031327,89,2092.908991,74.87388118,40.54063845,90.03185741
1646,972,2299.88373,89,2538.641059,79.7656671,40.30333423,100.960468
1647,1006,1992.927022,89,2319.763816,80.98012818,41.30271197,98.39995029
1648,1014,1728.559184,89,2463.070378,77.47857524,41.22219771,81.41921004
1649,992,2291.789557,89,2323.857781,78.27579002,40.49208378,100.6853389
1650,1578,1746.538697,89,2300.825305,86.88332894,40.80963906,110.5453428
1651,1015,1889.421182,89,2401.598104,79.69954612,39.5343375,96.77211157
1652,1062,2132.490199,89,2578.527391,80.79454226,40.88970118,106.71416
1653,1006,2305.252299,89,2567.782212,78.73739623,40.42182432,100.9011174
1654,1006,1800.092367,89,2233.632492,76.19140722,41.75672201,88.50637808
1655,994,1959.848837,89,2431.360724,78.54698207,39.87282386,88.41489625
1656,993,2367.1171,89,2487.750833,78.33350464,39.77288181,99.32952783
1657,1017,1710.678821,89,2253.280915,77.97178308,40.35987382,84.3830495
1658,1026,2116.918043,89,2460.469342,77.89370469,40.254964,98.61058969
1659,1003,1670.538164,89,2355.105198,75.01623486,39.93004241,77.33981576
1660,1627,1988.972592,89,2262.000984,84.42492623,42.02790328,115.5024605
1661,978,1743.06833,77,2634.977313,85.40855079,39.76797461,120.9345179
1662,1062,2237.425579,77,2807.314666,84.76411521,39.6635626,140.5278787
1663,998,1960.982463,77,2448.338584,85.86842143,39.57025441,126.3537311
1664,992,2164.780503,77,2668.600622,86.12144553,40.30552132,126.0681244
1665,980,2049.622711,77,2756.317143,83.96513523,39.62707156,125.2340607
1666,1017,2525.523713,77,2496.246587,85.24995867,39.36870293,134.2699074
1667,1029,2087.468089,77,2609.461825,83.20881433,40.27686303,129.5172734
1668,1017,2115.0498,77,2422.640743,85.86107619,39.03586336,133.831177
1669,1014,1700.158777,77,2499.675456,82.00917529,39.29237937,113.6241066
1670,1702,1535.350496,77,2415.015082,86.53205678,42.14631102,139.0969709
1671,1022,2038.888407,77,2792.079539,85.18425433,40.5625586,131.6771703
1672,974,1941.131291,77,2606.762288,85.78494789,39.99412677,136.0918383
1673,993,1839.521389,77,2507.284139,83.71795087,39.85914564,112.7210455
1674,988,1994.778835,77,2566.058545,82.00199033,39.4286531,122.7645905
1675,1009,2855.130165,77,2546.162316,82.4350988,40.16840777,132.8840539
1676,1031,1974.316444,77,2569.419974,83.1400444,39.67847733,120.6158909
1677,1019,2219.968237,77,2541.049306,85.85294465,39.01076133,131.3716162
1678,997,2154.065017,77,2367.40916,83.34179935,40.21623408,130.3273206
1679,1016,1693.786216,77,2269.99831,83.07583851,39.54309383,113.0548437
1680,1690,1759.089477,77,2464.473784,89.30407994,43.419726,132.3531472
1681,1006,2095.583811,57,2853.358126,88.1553281,39.23644888,184.0040838
1682,1011,1831.34568,57,2915.686364,89.76495391,38.6575739,176.7867392
1683,988,1791.658876,57,2756.879636,88.36194412,38.7119108,163.9121241
1684,955,2206.999563,57,2632.488971,88.62696948,38.99314621,183.4855316
1685,1021,2246.388007,57,2643.535695,86.56725195,39.47956598,177.3456615
1686,1020,2078.286168,57,2795.144577,88.49421382,38.55567082,177.0006105
1687,1111,2544.892703,57,2829.017125,87.9652251,38.85143087,183.8828716
1688,1058,1962.543733,57,2598.311042,85.7770932,38.16068009,175.5695018
1689,961,1954.20134,57,2724.251176,87.13337152,39.65563338,172.8547248
1690,1602,2028.599461,57,2867.87495,86.84970847,40.97363314,173.917038
1691,1056,2005.736822,57,3116.013325,89.52667297,40.39902799,180.6027711
1692,982,2072.686135,57,3185.620026,86.8656447,39.42945894,184.1875359
1693,960,2475.546212,57,2746.439917,85.53128589,39.8278776,177.1036797
1694,961,1764.053409,57,2849.327772,85.36072466,38.18222531,158.4305402
1695,1019,2241.654143,57,3044.845443,87.34657822,38.71348612,181.6352609
1696,988,2300.678341,57,2795.963519,88.09971755,39.68301609,185.1640078
1697,1032,1639.962625,57,2447.972259,86.90483277,38.4176324,162.0746269
1698,1004,2370.41408,57,2949.176554,88.09379803,38.87646561,184.9397153
1699,1001,1667.287148,57,2421.845467,86.68460842,39.12929699,156.7588098
1700,1651,1628.797183,57,2441.774709,87.68842894,41.21532152,181.9886283
1701,990,1907.129421,81,2740.513386,83.6331275,39.94305068,116.902589
1702,1002,2450.101749,81,2928.633161,85.5055815,38.91606412,131.8043924
1703,1015,2323.203926,81,2378.317233,82.71621001,40.88085802,122.1790692
1704,972,1991.12832,81,2332.036395,81.76008159,40.51142278,119.5924934
1705,986,2554.360609,81,2560.7301,82.70577506,39.70233361,122.294273
1706,971,2280.478184,81,2496.502473,83.03501799,39.56252812,121.1264479
1707,1003,2154.962884,81,2552.856931,83.94068836,39.43340944,125.4318854
1708,961,2212.862508,81,2564.448072,84.4343736,40.44302813,122.8271437
1709,1003,2179.168231,81,2642.929757,83.23973553,39.73397829,118.9992232
1710,1601,1332.295682,81,2110.0841,86.22251621,41.2398365,114.9897229
1711,1000,2047.620175,81,2484.717736,84.15730191,40.42677679,120.3440399
1712,985,2054.914553,81,2715.331842,84.62185889,40.06602346,117.0423982
1713,1000,2366.667298,81,2569.013082,82.02903717,39.95517331,120.4127594
1714,943,1718.283513,81,2463.653028,81.62079959,39.21185516,94.2891472
1715,969,2047.289484,81,2660.86724,81.4607781,40.39948592,114.3173385
1716,967,1977.606386,81,2576.682227,82.08481631,40.10774607,112.4482885
1717,971,2448.243636,81,2528.576816,82.15323725,39.80344176,119.45183
1718,1042,1940.449874,81,2611.318366,84.02934294,39.90269155,107.3637258
1719,993,2000.806368,81,2758.254457,82.21250405,40.04203978,112.6143741
1720,1685,1824.311122,81,2429.515478,85.02572778,42.5201273,120.9454318
1721,941,1995.685292,69,2536.38745,87.15150615,38.86463667,152.1537996
1722,954,2242.56959,69,2854.664658,87.32604017,38.96745662,159.6065392
1723,983,2102.143537,69,2795.059075,86.47596008,38.43285875,147.8582524
1724,1018,2442.495433,69,2541.884526,87.88113465,39.10241525,154.2083152
1725,986,2047.509321,69,2648.439865,86.50275255,39.05468916,149.5788813
1726,1000,2483.226384,69,2541.698053,87.29670522,40.09584299,162.9719573
1727,994,1766.695171,69,2640.033612,86.75083455,40.06279093,137.390511
1728,1075,2212.591179,69,2436.457675,86.03637624,39.82360322,151.0064109
1729,1002,1995.171667,69,2782.255253,87.13165308,40.01935903,146.488728
1730,1529,1871.27357,69,2611.847213,87.60889411,41.19144466,149.3058646
1731,932,1731.153251,69,2452.745616,88.01856924,38.67767562,139.0259445
1732,999,1710.051159,69,2676.078993,86.86017382,39.6279595,141.102474
1733,948,2303.772048,69,2530.358332,85.48226438,39.6023429,156.8045068
1734,1007,2054.228866,69,2737.302827,86.27867086,39.66866165,148.8394686
1735,988,1944.819206,69,2850.921271,85.16894581,39.47786927,139.2757263
1736,972,1952.344659,69,2562.483821,85.63690583,38.18130998,137.9443882
1737,946,2090.996503,69,2467.017722,85.94648785,39.14095538,152.5943363
1738,974,1780.978932,69,2764.139343,85.48404474,39.34096302,139.1087656
1739,951,2063.65288,69,2766.645759,85.78395047,37.91651872,146.5282243
1740,1581,2018.606322,69,2595.118029,86.90786721,41.82990187,142.7368809
1741,1020,1340.068639,53,430.4513219,79.13129652,36.06657926,140.6029671
1742,1038,1720.143287,53,2706.152268,89.92589755,39.26929142,176.9418927
1743,1003,2070.08012,53,2929.980374,87.85615774,39.93806237,182.4550263
1744,1000,1913.02388,53,2906.968473,86.45628826,39.89651425,176.5395226
1745,964,2309.471449,53,2697.922408,88.73671631,38.65421152,197.6726072
1746,977,1583.357937,53,1427.489603,80.98983034,37.84679533,156.6015373
1747,1059,2043.491604,53,2795.459753,88.62244239,38.94486874,182.6413432
1748,1006,2323.290872,53,2966.417337,87.53784506,39.93001517,194.6984098
1749,976,2204.211021,53,2702.035264,89.64266283,39.36230772,197.8960747
1750,1535,1609.658137,53,2243.27487,84.74269447,39.84972841,200.5917962
1751,973,1458.365693,53,658.0121696,77.47914186,37.17488541,139.1759024
1752,983,1994.136667,53,3001.212068,88.95492416,39.16337493,184.8967493
1753,1014,1874.094618,53,2721.401621,84.52554868,39.88712042,179.8047432
1754,998,2496.39262,53,2818.008974,86.19789085,39.75888256,191.7109154
1755,1001,1474.692441,53,693.5375817,77.43379753,36.2806387,146.3150276
1756,1013,1564.29575,53,1399.925561,82.72997891,37.88893466,148.3748228
1757,958,2282.561248,53,2973.629908,87.57207904,39.54695437,191.4171504
1758,982,1851.048343,53,2789.943595,86.6452878,39.99972187,182.2585741
1759,989,2492.779337,53,2873.476712,86.03210917,40.40238132,193.4263203
1760,1593,1860.412154,53,2556.610293,88.32791979,40.44252658,187.314798
1761,960,1844.024242,93,2541.951421,75.02189604,39.67875052,80.31730342
1762,998,1931.284528,93,2595.17203,79.88890896,40.26491559,87.33752498
1763,975,1795.749423,93,2233.115511,74.50786178,41.02894753,78.80571063
1764,988,1655.968387,93,2109.405919,73.78592358,40.79444944,63.27597176
1765,1071,2144.944258,93,2522.522337,79.08050792,40.26368775,98.09549558
1766,1004,1721.982175,93,2153.278907,74.73322067,41.39275937,76.41867609
1767,1034,1987.399684,93,2299.284827,77.92482619,40.96278397,80.88278924
1768,990,2207.582359,93,2340.13056,74.83450247,41.4294101,83.21545515
1769,964,2355.201987,93,2355.940483,74.54547603,41.4924581,90.62398163
1770,1545,1856.076669,93,2204.697517,85.57405245,41.07404974,103.8287967
1771,979,2092.978054,93,2704.426811,78.91426296,40.62906481,85.29874266
1772,1051,1777.893673,93,2470.662062,77.01093332,39.90762175,73.9980437
1773,990,2124.26266,93,2652.203376,75.43918916,40.47574697,84.9904399
1774,993,2474.727739,93,2367.127259,77.03783611,40.32344051,93.45474452
1775,1014,2257.24573,93,2435.056163,79.7485993,40.99005358,91.48323895
1776,964,2192.444607,93,2471.866152,77.63352869,40.84758294,87.20364734
1777,988,2146.932551,93,2263.586333,77.37307907,39.58649731,85.59442002
1778,1022,1886.892969,93,2344.268006,74.96622681,41.5298512,84.24212599
1779,1004,2028.026284,93,2287.578297,78.20440418,40.64861427,88.63878892
1780,1604,1802.801655,93,2169.324828,85.22664767,42.30708804,96.64779113
1781,943,2768.45931,65,2997.650541,88.17107812,39.05817988,169.6802754
1782,952,1737.448608,65,2814.252313,88.50245964,39.83651518,148.8731373
1783,1035,1836.299519,65,2773.466701,87.49698653,39.51272961,152.7185803
1784,972,1556.458328,65,1935.679282,81.97537914,38.87613511,132.2924556
1785,1008,2202.150921,65,2622.896457,86.6859832,39.64704959,168.3437924
1786,1017,1904.259791,65,2834.175906,87.39497202,38.42714305,158.679245
1787,981,2112.682605,65,2836.232817,87.37812775,39.34342523,165.8120727
1788,1005,2355.474823,65,2665.954087,84.46759828,39.04470188,160.0539701
1789,1050,2372.653285,65,2842.317887,87.43263876,38.70615788,162.5898602
1790,1625,2387.262709,65,2558.501596,88.38641307,41.82377134,164.1158672
1791,1053,1975.031872,65,2933.776763,89.33032158,38.61755514,161.9039041
1792,983,2241.14673,65,2993.859432,90.85470955,39.71337818,168.1136162
1793,1026,2093.551353,65,2768.57327,86.55788328,38.81511636,156.8453282
1794,1026,1709.415314,65,2330.211748,86.74443283,39.69612524,146.9233349
1795,1008,1788.200134,65,2617.491011,86.59636999,39.41358243,152.6609756
1796,983,1907.596954,65,2594.129402,86.551116,39.43310908,157.0699075
1797,1045,2230.188352,65,2707.758449,88.77855063,40.02700194,166.3712758
1798,1002,2067.289579,65,2530.065336,85.37955605,39.50051708,157.95583
1799,1022,2014.379085,65,2630.210773,86.72815619,38.98470253,158.2728941
1800,1592,1894.265782,65,2654.886233,85.99646441,41.294051,159.8132564
1801,300,290.0536084,109,434.3721893,73.20134846,41.59980254,44.62889111
1802,300,269.264615,109,425.1068031,73.20134846,41.12513283,51.57855903
1803,311,290.8243913,109,418.177423,73.20134846,42.48372534,40.49396277
1804,294,273.8673388,109,355.5103677,73.20134846,41.78171931,45.08941635
1805,299,279.6474713,109,407.4200857,73.20134846,41.54589546,39.11478762
1806,297,343.483009,109,400.0035973,73.20134846,41.46154006,44.67681901
1807,287,332.9616428,109,412.5209446,73.20134846,42.67641341,39.28301922
1808,297,285.6305923,109,404.2938485,73.20134846,41.89025343,43.61036382
1809,304,269.7012078,109,375.9946687,73.20134846,42.72314538,46.53784186
1810,327,321.0984922,109,403.2430107,73.20134846,43.06258796,39.93315711
1811,298,365.0944996,109,453.2642378,73.20134846,42.45164463,55.60941135
1812,301,280.9292472,109,409.8486023,73.20134846,42.39204188,44.45481714
1813,321,299.8347931,109,423.750025,73.20134846,41.84128052,39.39098216
1814,307,335.8755919,109,360.1991097,73.20134846,41.65201857,45.50021866
1815,302,356.0292191,109,389.7567032,73.20134846,41.03448209,44.21134589
1816,316,256.9049823,109,365.5779825,73.20134846,41.78575636,40.07785906
1817,308,264.6644708,109,403.962841,73.20134846,42.58410547,40.43304801
1818,312,343.55528,109,405.3677209,73.20134846,40.64036888,38.32464269
1819,310,267.8710626,109,354.8534627,73.20134846,43.10652078,44.45521783
1820,330,333.85237,109,421.811195,73.20134846,42.21459208,45.00403255
1821,274,259.3459831,109,440.5655259,73.20134846,41.07168169,49.73991817
1822,268,303.5555262,109,414.4104188,73.20134846,41.70854304,48.95540817
1823,270,257.6705967,109,385.754995,73.20134846,42.59194177,42.7566548
1824,303,323.9838135,109,407.3414791,73.20134846,43.02682405,36.40753151
1825,288,267.1104016,109,368.5469155,73.20134846,42.81541435,44.5926251
1826,276,286.594313,109,394.1437401,73.20134846,41.10863772,43.67145847
1827,281,403.2521952,109,398.9453655,73.20134846,42.62786185,43.86449895
1828,284,260.2250879,109,379.5560106,73.20134846,41.51592836,45.27602546
1829,274,357.4580106,109,387.7223771,73.20134846,41.56012682,42.46656748
1830,313,233.1455478,109,398.3308564,73.20134846,42.50324637,43.96577106
1831,283,350.422963,109,415.336095,73.20134846,41.46064346,43.47029393
1832,297,265.0306664,109,393.6925921,73.20134846,41.42172065,47.36201551
1833,310,321.2023966,109,391.6676489,73.20134846,42.51997042,41.96878031
1834,297,325.5266816,109,404.7259671,73.20134846,41.71403072,41.92204039
1835,303,440.7728463,109,390.6963065,73.20134846,41.29426383,39.30407186
1836,309,167.9650803,109,425.7293512,73.20134846,41.8740664,47.83492459
1837,282,310.7063057,109,377.2049782,73.20134846,41.97092919,48.94463259
1838,291,255.6846139,109,379.8450936,73.20134846,41.58745871,47.27201724
1839,285,351.5602689,109,400.7018994,73.20134846,41.57407119,40.05783899
1840,305,291.9737893,109,420.8321403,73.20134846,41.38272727,49.69127845
1841,303,312.990534,109,433.6495549,73.20134846,41.07437245,39.06836627
1842,363,307.3262527,109,502.0583894,73.20134846,42.10073134,30.25775923
1843,312,276.2827375,109,367.6229294,73.20134846,41.47049805,36.47633616
1844,267,212.9538101,109,405.0419723,73.20134846,41.94651473,41.79678036
1845,294,267.5396943,109,357.6895304,73.20134846,42.0949916,46.41780537
1846,302,318.4896551,109,390.4240408,73.20134846,42.11471315,38.94899421
1847,315,250.975084,109,422.831378,73.20134846,41.86793775,39.11520049
1848,299,266.0434007,109,385.4693963,73.20134846,42.29561464,47.04900304
1849,311,206.115254,109,371.8423064,73.20134846,42.48316043,44.3141411
1850,321,257.2381399,109,430.9858903,73.20134846,41.4845054,38.57906336
1851,283,392.8363669,109,404.9223525,73.20134846,42.67398155,45.87840378
1852,292,296.3860309,109,396.0051093,73.20134846,42.67054701,55.21119635
1853,282,344.841437,109,358.3057676,73.20134846,42.15973524,34.54192243
1854,320,226.9464133,109,426.4879245,73.20134846,42.48670063,43.68159496
1855,342,355.20414,109,447.3693437,73.20134846,42.12224166,28.97286302
1856,289,292.6097027,109,356.8808959,73.20134846,41.311872,43.36001502
1857,309,344.6304684,109,366.9185091,73.20134846,42.60558682,41.87139467
1858,296,210.9673404,109,409.3224403,73.20134846,42.76840275,47.53541436
1859,316,255.9440409,109,375.1757762,73.20134846,42.55825843,35.16759861
1860,317,180.6906389,109,387.7214874,73.20134846,42.6153015,44.45848362
1861,284,333.8903325,109,432.2447902,73.20134846,41.99059351,39.51486805
1862,295,268.7939621,109,406.3051271,73.20134846,42.48325989,52.18891945
1863,289,249.4487429,109,378.3163779,73.20134846,42.53629107,44.145923
1864,306,286.6596124,109,384.9079536,73.20134846,41.84465707,39.10669244
1865,326,276.374738,109,400.1961554,73.20134846,42.62083405,38.69509201
1866,328,286.8790188,109,404.6107908,73.20134846,43.9200935,36.0219247
1867,271,368.5976661,109,379.8727155,73.20134846,42.32767157,39.8407298
1868,269,395.6994234,109,387.5149132,73.20134846,42.65120707,40.48181199
1869,317,307.0065785,109,398.5384434,73.20134846,42.09560769,36.76711096
1870,297,296.8560456,109,397.9533301,73.20134846,41.95760577,39.42948012
1871,302,183.8528958,109,413.5664467,73.20134846,42.38738621,47.75009916
1872,299,273.9002443,109,430.948479,73.20134846,42.32092271,55.92271711
1873,303,344.7950117,109,397.3599131,73.20134846,42.49142452,40.12911619
1874,335,319.1573087,109,416.9450498,73.20134846,42.43843265,33.73743163
1875,301,275.1164029,109,376.1639807,73.20134846,42.29630207,41.04650368
1876,287,306.7308559,109,353.7982206,73.20134846,41.92118702,36.94928426
1877,333,290.6905801,109,424.7613868,73.20134846,42.56292641,34.50361947
1878,321,284.5822251,109,395.0267366,73.20134846,42.69598277,37.79501451
1879,318,223.536276,109,371.4715116,73.20134846,42.16369454,42.87527299
1880,306,330.1444257,109,388.0686005,73.20134846,41.82500029,45.51342785
1881,283,266.8839016,105,473.2013535,71.2633,40.39967123,23.70075767
1882,264,246.8860037,105,443.2849666,71.2633,40.83474919,29.11181692
1883,274,391.5227675,105,431.947766,71.2633,39.77945203,23.50815144
1884,267,201.1135696,105,425.4479068,71.2633,40.6735623,30.26080026
1885,320,208.4653808,105,395.9381978,71.2633,41.04142217,26.98752387
1886,300,222.3784243,105,402.8343028,71.2633,40.67906832,36.42979742
1887,277,253.5216526,105,409.8649514,71.2633,40.79723904,33.09187652
1888,303,288.447472,105,451.3790364,71.2633,41.4356442,29.41646367
1889,314,209.3451284,105,379.3598252,71.2633,40.56229659,26.59297416
1890,301,301.1323578,105,381.7467177,71.2633,41.52961864,22.28376932
1891,282,319.1005069,105,490.0661425,71.2633,40.44595744,40.23229098
1892,308,226.1935739,105,463.670026,71.2633,40.35320695,34.34793874
1893,325,234.9361449,105,402.5627354,71.2633,40.59141306,32.04317247
1894,340,344.4080478,105,421.7247476,71.2633,41.19592266,37.13740523
1895,299,237.9130138,105,406.9409455,71.2633,40.41205332,26.08885785
1896,286,266.4324784,105,415.6244742,71.2633,40.13094549,27.34777276
1897,313,248.2507978,105,426.7353471,71.2633,40.56065418,28.48516038
1898,299,286.0526359,105,365.682146,71.2633,41.4034547,27.04634489
1899,279,379.2209575,105,430.7636972,71.2633,39.97131862,28.0551607
1900,289,271.7807968,105,456.528253,71.2633,40.58986518,29.36555948
1901,301,266.9816289,105,477.0708424,71.2633,40.3671669,36.52479748
1902,304,291.81163,105,448.9407201,71.2633,41.01337367,29.58857943
1903,312,250.4596505,105,417.6625675,71.2633,40.88244385,24.86103782
1904,326,333.1619154,105,392.76794,71.2633,40.35659787,26.01357969
1905,301,431.9769388,105,428.7032951,71.2633,39.5206702,28.72901389
1906,285,271.9830802,105,422.74839,71.2633,40.78073929,24.09326696
1907,290,204.73618,105,424.4766148,71.2633,40.06385586,27.06413355
1908,311,274.0710139,105,391.2057018,71.2633,41.5320818,26.45672888
1909,283,329.7974489,105,435.4679763,71.2633,40.55383901,28.34256781
1910,301,274.7628025,105,391.6804993,71.2633,39.96909502,32.33738803
1911,293,325.7552545,105,449.0091489,71.2633,39.90382716,33.71852714
1912,282,323.4858263,105,478.330429,71.2633,40.485285,33.14067304
1913,280,341.792981,105,438.5194413,71.2633,40.45297169,31.04544811
1914,316,331.3422518,105,415.165422,71.2633,41.39127869,23.00286895
1915,298,278.6571173,105,429.9809858,71.2633,41.03592668,28.02408762
1916,330,315.3082853,105,451.8237533,71.2633,40.37642692,27.7059932
1917,323,278.8787286,105,405.15538,71.2633,41.03093429,24.95899493
1918,293,340.0039384,105,416.2071233,71.2633,41.61254001,29.58475629
1919,313,326.2263924,105,437.2187034,71.2633,41.45181702,24.68683997
1920,287,201.2481454,105,410.1594502,71.2633,39.91837346,30.30155612
1921,302,357.1231867,105,419.5870459,71.2633,39.95703092,31.78311952
1922,290,338.4956358,105,467.7652218,71.2633,40.59856058,37.15031814
1923,306,277.1675831,105,400.7288646,71.2633,41.2364401,26.48349626
1924,305,239.53563,105,427.9973466,71.2633,40.22038165,36.02298636
1925,282,366.7664263,105,439.3615673,71.2633,41.10258905,28.57874853
1926,286,263.0260036,105,427.3231711,71.2633,41.23149147,25.63859799
1927,290,311.3414049,105,386.0115355,71.2633,40.87445605,31.83352255
1928,319,258.6468497,105,431.8448834,71.2633,41.4935959,29.55412039
1929,304,270.9765301,105,376.9532019,71.2633,41.22547769,35.67175194
1930,319,354.6905309,105,440.3560447,71.2633,40.66388819,24.83099337
1931,289,236.3756192,97,500.4304611,65.321,39.74200322,14.86504727
